step,type,amount,isFraud,sender_txn_count_before,sender_avg_amount_before,receiver_txn_count_before,receiver_avg_amount_before,sender_amount_vs_avg,receiver_amount_vs_avg,sender_txn_count_recent,receiver_txn_count_recent,sender_amount_recent,receiver_amount_recent,sender_old_balance,receiver_old_balance,sender_balance_to_amount,receiver_balance_to_amount,sender_zero_balance,receiver_zero_balance,ml_fraud_probability,risk_score,risk_level,recommended_action,behavior_score,ml_probability_percent
1,CASH_OUT,145944.67,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,24376.0,222.0,0.1670221988020074,0.0015211243901397,0,0,0.04098467814454573,20.46,LOW,ALLOW,18.0,4.1
1,TRANSFER,7206.33,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,24932.0,21308.0,3.459736055621672,2.956844852927426,0,0,0.03211191667438457,3.93,LOW,ALLOW,2.0,3.21
1,DEBIT,5581.55,0,0,0.0,2,26747.314453125,0.0,0.2086770174429749,0,2,0,53494.62890625,530.0,55058.5703125,0.0949557055918223,9.864387533774345,0,0,0.0066189928936126905,15.4,LOW,ALLOW,15.0,0.66
1,DEBIT,5853.21,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,5039.0,20018.0,0.8608951385015601,3.4200037472760925,0,0,0.006146214059103231,15.37,LOW,ALLOW,15.0,0.61
1,PAYMENT,2528.1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,5037.0,0.0,1.9924052867486144,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5655.17,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,9522.0,0.0,1.6837690346257417,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,1456.09,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,101018.0,0.0,69.3762077696139,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4252.82,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,5545.0,0.0,1.3038407995614123,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,TRANSFER,276460.62,0,0,0.0,6,170644.166015625,0.0,1.6201000682009017,0,6,0,1023864.99609375,595.0,1105242.25,0.0021522052190976,3.9978288047348514,0,0,0.0,17.0,LOW,ALLOW,17.0,0.0
1,PAYMENT,8811.67,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,30848.0,0.0,3.5008120224090256,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,12666.68,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,891.0,0.0,0.0703420329543246,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,CASH_OUT,95636.49,0,0,0.0,3,68178.5625,0.0,1.40273553270502,0,3,0,204535.6875,0.0,359141.6875,0.0,3.75527875694024,1,0,0.0,11.0,LOW,ALLOW,11.0,0.0
1,CASH_OUT,195314.34,0,0,0.0,4,189580.5703125,0.0,1.0302445204592885,0,4,0,758322.28125,0.0,491226.46875,0.0,2.515055777873457,1,0,9.906724811910417e-05,11.01,LOW,ALLOW,11.0,0.01
1,PAYMENT,6049.09,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0001653141258983,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,14306.8,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,1117.34,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,35611.0,0.0,31.871230860211494,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,DEBIT,3179.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,124703.8515625,20767.0,39.21874814525834,6.531119388276351,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,PAYMENT,2880.68,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,121524.140625,0.0,42.18592259772113,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3060.54,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,118643.4609375,0.0,38.76553138440322,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,879.42,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,115582.921875,0.0,131.43085683874918,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3486.78,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,114703.5,0.0,32.89668377019197,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,21530.96,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,111216.71875,0.0,5.165432191941619,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,2426.31,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,89685.7734375,0.0,36.96385510163545,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5110.1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,87259.4609375,0.0,17.075880955349895,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,207.75,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,82149.3515625,0.0,395.4240749097473,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,18437.04,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,81941.6015625,0.0,4.444401364271395,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,8690.69,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,63504.55078125,0.0,7.307192828353166,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4946.03,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,54813.859375,0.0,11.08239573071402,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5432.09,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,49867.828125,0.0,9.180228891533602,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,7649.41,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,44435.75,0.0,5.809042670263077,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3943.17,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,36786.33984375,0.0,9.32912873971657,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3101.33,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,32843.16015625,0.0,10.590024063516095,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,TRANSFER,51719.13,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,882.0,59670.0,0.0170536514951514,1.153731728702592,0,0,0.00655179925526127,17.39,LOW,ALLOW,17.0,0.66
1,PAYMENT,13465.91,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,19561.05,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,9762.28,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,129.0,0.0,0.0132141258380995,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,9778.81,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,18824.0,0.0,1.9249786862756595,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,562903.8,0,0,0.0,5,256172.528125,0.0,2.197362131763519,0,5,0,1280862.640625,9045.1904296875,564519.875,0.0160688029265879,1.002870938984802,0,0,0.006572550798004968,18.39,LOW,ALLOW,18.0,0.66
1,PAYMENT,5055.94,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,30295.0,0.0,5.9919619993693605,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,2858.89,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,21820.0,0.0,7.632333115257857,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,8531.42,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,18961.109375,0.0,2.222503352153929,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,84.22,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,25828.0,0.0,306.6729948425946,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,227478.02,0,0,0.0,17,982418.2624080882,0.0,0.2315490502664409,0,10,0,11552642.96875,25743.779296875,16428781.0,0.1131704056154327,72.22140106533647,0,0,0.0035918932033822903,23.22,LOW,ALLOW,23.0,0.36
1,PAYMENT,5033.02,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,23946.69921875,0.0,4.757918531184439,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,TRANSFER,100588.8,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,18913.6796875,105223.0,0.1880296839717022,1.0460707680076822,0,0,0.012691312362782715,17.76,LOW,ALLOW,17.0,1.27
1,PAYMENT,9374.72,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,21064.0,0.0,2.246893839430408,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,598.24,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,102631.0,0.0,171.5548971572292,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4531.55,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,20125.0,0.0,4.441085471284551,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,2998.2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,15593.4501953125,0.0,5.200937378848816,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,9269.99,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,12595.25,0.0,1.3587123267179142,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,1209.64,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3325.260009765625,0.0,2.748966609485102,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,1298.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,2115.610107421875,0.0,1.629021472983706,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,7797.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,816.9099731445312,0.0,0.1047723448947712,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,5831.03,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,7067.9,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,14895.51,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,3316.21,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,22276.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,16505.51,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,636.95,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,2056.59,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,704.74,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,3222.32,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,11889.61,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,9491.89,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,6131.21,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,11938.61,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,4233.45,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,32643.79,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,13.0,LOW,ALLOW,13.0,0.0
1,PAYMENT,622.15,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,14112.7998046875,0.0,22.6839174650501,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4573.12,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,13490.650390625,0.0,2.9499882016923364,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,6057.8,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,6996.10009765625,0.0,1.1548912679885357,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5770.32,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,938.2999877929688,0.0,0.1626079691206728,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,9152.97,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,DEBIT,12154.7,0,0,0.0,9,396798.4513888889,0.0,0.0306319244764392,0,9,0,3571186.0625,39699.0,2051287.625,3.266143908289079,168.76497091973405,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,8378.01,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,80899.4375,0.0,9.656164144368828,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,9616.45,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,72521.4296875,0.0,7.54139294797682,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,2231.28,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,12998.0,0.0,5.825355773069844,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4932.54,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,136555.0,0.0,27.684519318357975,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,65413.89,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,131622.453125,144605.0,2.012148365850239,2.2106161033744507,0,0,0.006758657162444122,0.41,LOW,ALLOW,0.0,0.68
1,CASH_IN,98560.08,0,0,0.0,1,80311.890625,0.0,1.227216510008539,0,1,0,80311.890625,197036.34375,167719.890625,1.9991496303412652,1.7017020868458246,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,15054.61,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,295596.4375,33340.0,19.63494441882519,2.214603979872497,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,161632.16,0,0,0.0,15,335746.38229166664,0.0,0.481411460480275,0,10,0,4038051.9375,310651.03125,1044238.875,1.9219630453330665,6.460588655297358,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,47529.19,0,0,0.0,6,361316.2682291667,0.0,0.1315445652065253,0,6,0,2167897.609375,472283.1875,856049.625,9.9366972912124,18.01102858416041,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,9577.45,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,519812.375,32204.0,54.27461008927118,3.362481594084575,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,414238.6,0,0,0.0,7,316489.54296875,0.0,1.3088539667514438,0,7,0,2215426.80078125,529389.875,808520.4375,1.2779829861036458,1.9518230548743989,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,89327.65,0,0,0.0,10,358334.0762695313,0.0,0.2492859439086938,0,10,0,3583340.7626953125,943628.4375,2063442.25,10.56367713698665,23.0997041352066,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,194900.16,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1032956.0625,8633996.0,5.2999242400556055,44.29958480343701,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,24470.43,0,0,0.0,7,185760.80301339287,0.0,0.1317308565130166,0,7,0,1300325.62109375,1227856.25,1381702.875,50.1771430122134,56.464185249096886,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,217668.38,0,0,0.0,3,71667.087890625,0.0,3.03721528816959,0,3,0,215001.263671875,1252326.625,347373.25,5.753369661532136,1.5958829572738804,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,9067.51,0,0,0.0,1,147804.015625,0.0,0.0613481963076738,0,1,0,147804.015625,1469995.0,306723.03125,162.11672642170868,33.826600596868325,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,336827.9,0,0,0.0,3,132136.91015625,0.0,2.5490826586735365,0,3,0,396410.73046875,1479062.625,401493.71875,4.391152269616912,1.1919847236529262,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,45317.95,0,0,0.0,1,47458.859375,0.0,0.9548891358864438,0,1,0,47458.859375,1815890.5,99578.859375,40.07000606392593,2.1973381649362,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,230021.02,0,0,0.0,7,596278.7064732143,0.0,0.3857609086621524,0,7,0,4173950.9453125,1861208.375,4777231.0,8.091470989912946,20.768671884260577,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,154578.28,0,0,0.0,10,264786.34609375,0.0,0.5837849403128595,0,10,0,2647863.4609375,2091229.5,1033003.875,13.528611413513175,6.682723256117198,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,314134.0,0,0,0.0,6,154780.1728108724,0.0,2.02954935567777,0,6,0,928681.0368652344,2245807.75,570802.4375,7.149203047107285,1.8170667215264824,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,206405.92,0,0,0.0,5,260927.8125,0.0,0.7910460747644523,0,5,0,1304639.0625,2559941.75,1221423.75,12.402462713983118,5.9175809439212586,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,158995.3,0,0,0.0,1,110226.34375,0.0,1.4424437159560597,0,1,0,110226.34375,2766347.75,8674805.0,17.398928171912317,54.5601358687988,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,188238.55,0,0,0.0,7,290756.9609375,0.0,0.6474085651055592,0,7,0,2035298.7265625,2925343.0,702449.1875,15.540616141403689,3.731696823852248,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,21255.8,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3113581.5,52109.0,146.4814961357056,2.451519024678006,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,205955.77,0,0,0.0,4,174957.103515625,0.0,1.177178642572844,0,4,0,699828.4140625,3134837.25,465695.90625,15.220924942241464,2.2611452747476344,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,178370.36,0,0,0.0,18,940477.1375868056,0.0,0.1896594316292314,0,10,0,11735677.90625,3340793.0,16656259.0,18.729530016679657,93.38019533269215,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,42547.96,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3519163.5,59693.0,82.71050885774308,1.4029579487413009,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,15152.15,0,0,0.0,1,194900.15625,0.0,0.0777431413199546,0,1,0,194900.15625,3561711.25,8439096.0,235.06308729642203,556.9569851432752,0,0,0.006523539346964274,0.39,LOW,ALLOW,0.0,0.65
1,CASH_IN,39249.67,0,0,0.0,3,17096.989908854168,0.0,2.295706559122049,0,3,0,51290.9697265625,3576863.5,64966.23046875,91.13104209867996,1.6552044224892009,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,101669.17,0,0,0.0,1,522264.8125,0.0,0.19466977181236,0,1,0,522264.8125,3616113.25,533625.8125,35.567450617635906,5.248649149577821,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,81694.11,0,0,0.0,5,190727.325,0.0,0.4283293407224161,0,5,0,953636.625,3717782.25,686540.8125,45.50857189634427,8.403798238971866,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,10266.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3799476.5,104323.0,370.0776712789119,10.161297984295976,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,35502.25,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3809743.25,41159.0,107.3099099352858,1.159334971727144,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,183250.0,0,0,0.0,4,148017.986328125,0.0,1.2380252194065997,0,4,0,592071.9453125,3845245.5,231999.546875,20.98360436562073,1.2660275409276944,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,219220.2,0,0,0.0,11,333878.9464666193,0.0,0.6565858837311184,0,10,0,2993166.1611328125,4028495.5,1974114.625,18.37647918655992,9.005167392689414,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,254895.5,0,0,0.0,7,177545.00526646205,0.0,1.435666971410709,0,7,0,1242815.0368652344,4247715.5,256668.40625,16.664537035765637,1.0069554238893978,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,143148.97,0,0,0.0,8,550496.4951171875,0.0,0.2600361128902864,0,8,0,4403971.9609375,4502611.0,4547210.0,31.45402331094334,31.76557986904813,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,132457.52,0,0,0.0,2,105026.1533203125,0.0,1.2611860135544175,0,2,0,210052.306640625,4645760.0,8423943.0,35.073585504597524,63.597319942561775,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,148834.28,0,0,0.0,8,277942.1591796875,0.0,0.5354865260069444,0,8,0,2223537.2734375,4778217.5,514210.6875,32.10428041086804,3.454921024789106,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,106727.81,0,0,0.0,4,753911.983581543,0.0,0.1415653482426126,0,4,0,3015647.934326172,4927052.0,2730834.25,46.164648975636034,25.58690360115832,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,223123.7,0,0,0.0,8,328708.17431640625,0.0,0.6787896394393488,0,8,0,2629665.39453125,5033779.5,394281.875,22.56048743140454,1.767099906813184,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,194311.34,0,0,0.0,6,307294.4088541667,0.0,0.6323295776013117,0,6,0,1843766.453125,5256903.5,1127423.75,27.05402267591493,5.802150961657379,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,338964.9,0,0,0.0,9,263596.83940972225,0.0,1.285921739460348,0,9,0,2372371.5546875,5451215.0,365376.375,16.08194506123744,1.077918003495384,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,247575.4,0,0,0.0,3,114169.94075520831,0.0,2.1684815163461124,0,3,0,342509.822265625,5790179.5,8291486.0,23.387539124759087,33.49074985108704,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,29467.02,0,0,0.0,5,75527.50947265625,0.0,0.3901494930389323,0,5,0,377637.5473632813,6037755.0,322442.96875,204.89873411177248,10.942503649140583,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,90340.16,0,0,0.0,19,900366.2545230263,0.0,0.1003371192513852,0,10,0,11693356.84375,6067222.0,16477889.0,67.15974658279384,182.39827872779443,0,0,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_IN,198847.31,0,0,0.0,4,197428.59375,0.0,1.0071859841730753,0,4,0,789714.375,6157562.0,964679.25,30.96628223225295,4.851356741369084,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,155075.4,0,0,0.0,4,197630.20068359372,0.0,0.7846746383579095,0,4,0,790520.802734375,6356409.5,1035098.375,40.98915265617755,6.67480679258256,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,76932.89,0,0,0.0,5,197712.3375,0.0,0.3891152752417385,0,5,0,988561.6875,6511485.0,765831.9375,84.63850697797695,9.954545205287484,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,92971.79,0,0,0.0,1,10782.9404296875,0.0,8.622118397921485,0,1,0,10782.9404296875,6588418.0,111367.9375,70.86470064129837,1.197868069690831,0,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,CASH_IN,7322.98,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,6681389.5,64966.0,912.3866947363032,8.871525003928998,0,0,0.00021100332771807755,0.01,LOW,ALLOW,0.0,0.02
1,CASH_IN,222126.95,0,0,0.0,4,384167.33203125,0.0,0.5782036487863865,0,4,0,1536669.328125,6688712.5,1397610.625,30.11211564332756,6.2919452382417855,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,62983.91,0,0,0.0,4,75043.044921875,0.0,0.8393037652166248,0,4,0,300172.1796875,6910839.5,454778.1875,109.72388793988246,7.220545475372834,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
